cat1,cat2,name,raised,desc,ticker,start,end,www
Cayman-Islands,,alfa-enzo,,"Alfa-Enzo is patented social mining platform that lets the community solves the most critical problems of the blockchain—scaling and mass adoption. It uses a patent-pending side-chain process to let you mine tokens by discovering and interacting with social contents on the network. The patented design was developed from scratch to ensure that you earn for your time and anything you create from posts to transactions. The more you give to the network, the faster you earn. Powering Alfa-Enzo's ecosystem is Enzo (NZO). Enzo is a time-token that converts the user's time into a stored value. It is mined using a special Proof-of-Activity (PoS + PoW) protocol that's designed to properly compensate users for the time they spent from social activities to marketplace activities. Miners can transact with the tokens, or sell the tokens on exchanges to Advertisers and Publishers who need the tokens to serve advertisements. Tokens are burned when Advertisements are injected into the system, which continually create a fair increase in value and demand for tokens . Alfa-Enzo holds a number of patents and will provide its source code for open-review in April 2019. It is a presently in MVP status with a baseline release of its social mining app ALFA for iOS, and on track to deliver the first Android version in November 2018. Users will be retroactively reimbursed for their time spent on the network after the launch of its main-net in 2019.",NZO,16th Nov 2018,21st Jun 2019,https://www.alfaenzo.io,Cayman Islands,https://www.alfaenzo.io/libs/pdf/whitepaper.pdf
Cayman-Islands,,axel,,"The AXEL.Network isn’t coming, it’s here. It’s live. A fully operational Masternode network bringing the future of the distributed web. We’ve built our Content Distribution Network (CDN) from the ground up using distributed technologies to foster a movement from centralized systems to a decentralized world. It’s a network that will change how the internet handles data.",AXEL,12th Aug 2019,13th Aug 2019,https://axel.network,Cayman Islands,https://axel.network/wp-content/uploads/2019/07/AXEL-White-Paper-v2.0-English.pdf
Cayman-Islands,,iown token,1.5,"iOWN is a Blockchain-based Investment Platform launched to bridge the gaps between Investors and Businesses seeking funding. iOWN Platform is a marketplace where users can choose from the various investment options listed on the platform. The users will be able to use the iOWN Tokens to access the aforementioned service offering of the iOWN Platform and benefit from other services. The iOWN Platform shall provide its users information and details about the various investment opportunities including business location, domain, and expected ROI.",iOWN,27th Jun 2019,30th Sep 2019,https://www.iowntoken.com,Cayman Islands,https://s3.amazonaws.com/iowngroup-public/material/iOWN-whitepaper-v1.6.1.pdf
Cayman-Islands,,levolution,1.88384,"Levolution is an all-in-one platform that makes it easy for blockchain entrepreneurs to create, develop, market, and optimize ITO projects. In addition to showcasing ITOs and connecting projects with global sales teams with whom Levolution will develop working relationships, the platform helps entrepreneurs in the areas of service provider procurement, campaign creation, campaign management, and post-ITO execution.",LEVL,18th Mar 2019,1st Apr 2019,https://ito.levolution.io,Cayman Islands,https://ito.levolution.io/wp-content/uploads/2019/03/LEV-WP-ENG-1.3.9.pdf
Cayman-Islands,,membrana,0.6,"Why invest in Membrana Product. Working product (Public Beta) with over 3000 customers. Desktop and Mobile versions are released. Already 2888 trust management contracts concluded with $1,6M trading volume. Final release in Q4 2019. Rewards. Stack MBN tokens to receive profit in MBN tokens and BTC Team. Expert development team from Russia and worldwide network of brand managers and ambassadors. Supported by top experts from JP Morgan, CME, Goldman Sachs. Listing confirmed: Listing on 3 exchanges on 17th June - ABCC, Probit, Newaxall Community. High ratings on ICO trackers and big community - 80k telegram users. 2 US venture funds have already invested into the company. (Coinbar group and Firstblock Ventures) Token usage You can read detailed tokenomics and information about stacking rewards here: https://membrana.io/static/pdf/membrana_tokenomics.pdf Unsold tokens will be burned.",MBN,17th Jun 2019,9th Jun 2019,https://membrana.io,Cayman Islands,https://membrana.io/static/pdf/membrana_whitepaper_eng.pdf
Cayman-Islands,,verasity,4.0,"Verasity is a disruptive video sharing platform designed to pivot the online video ecosystem by enabling a direct and transparent relationship between viewers, content creators and advertisers. Our experienced team has a wealth of experience spanning across the Media and Technology sectors, with previous leadership roles at companies including Eurosport, Sky, Joost, AOL, Turner and Guardian. Powered by existing cutting-edge video player technology, Verasity provides a high-quality viewing experience. Verasity’s proprietary Blockchain technology (PoV™) creates a transparent economy powered by a new cryptocurrency called VERA. Our goal is to liberate creators and online publishers whilst improving the viewer experience for video. Verasity's protocols will be used across the web integrating video delivery and instant micropayments using VERA all backed with trusted and transparent Proof of View™ Blockchain technology.",VRA,1st Mar 2019,6th Mar 2019,https://verasity.io,Cayman Islands,https://verasity.io/documents/verasity_whitepaper_eng.pdf
Cayman-Islands,,viaz,,"The utility of VIAZ is to provide a decentralized funding platform, connecting its users and acting as a conduit between the cryptosphere and fiat currency.",VIAZ,7th Aug 2019,2nd Sep 2019,https://viaz.io,Cayman Islands,https://viaz.io/documents/Viaz-Whitepaper_EN.pdf
cyprus,,pbet,0.25,"The PBET project is a unique innovation that addresses the convergence between physical and online gaming through a Unified Gaming Platform. PBET generates synergies between these two channels while integrating crypto-currencies instant payments and combining partners in a unique token based Reward Club.",PBET,5th Aug 2019,31st Oct 2019,https://pbet.io,Cyprus,https://pbet.io/documents/pbet-white-paper-2019-1.pdf
estonia,,allbebet,0.27981,"Allbebet is an infrastructure project in the sports and gaming industry. Designed to help achieve high results in sports using neural networks, machine learning algorithms, and blockchain. Allbebet development thrust is the creation of business models based on AI and blockchain technologies that unite millions of people from the sports, gaming and betting industry.",ALB,26th Aug 2019,27th Aug 2019,https://allbebet.io,Estonia,https://allbebet.io/docs/white_paper_eng.pdf
estonia,,allsesame,0.7,"AllSesame - Decentralized Social Food Network Powered by Blockchain. AllSesame Token is a Blockchain Ecosystem, architecturally designed to create the most Socialized Global Food Delivery Marketplace, developed collaboratively, using the blockchain technology. In today's world the technological development strives ahead very quickly. The trends of digitization and automation are already in full swing. The development of the Blockchain technology has led to a new trend- the trend of decentralization. The principles that are declared and strictly observed by the company: • Transparency to investors and the state. • Transparency of activities and transparency of decision-making. • Readiness to cooperate with all interested people and organizations; • Fairness- a fair payment to investors. • Fair conditions for partners and employees.",SST,21st May 2019,30th Aug 2019,https://www.allsesame.com,Estonia,https://allsesame.com/allsesame-whitepaper.pdf
estonia,,betmatch,,"Betmatch is a blockchain solution for bookmakers that primarily allows players to bet against each other and the house using cryptocurrencies with trustworthy customer fund depositing, bet execution, and payouts. The second layer of the system is social betting network with original players and project supporters motivation system.",XBM,5th Jul 2019,5th Aug 2019,https://tge.betmatch.io,Estonia,https://s3.eu-central-1.amazonaws.com/btm-prod-tge-static/media/public/landing/white_paper/BetMatch_WP_20.11.18_english2_16.53.pdf
estonia,,bit agro,2.841,"AGROCOIN is a crypto coin that will become the means and guarantor of payment between users. This is a token that will become a tool for the agro-industrial market, and with the help of which users of the agro-exchange platform will be able to conduct their transactions on the purchase and sale of goods in the agricultural sector. Token AGROCOIN supports smart contract technology and was created to develop trust and positive reputation of a credit platform on the Ethereum ecosystem. AGROCOIN aims to conduct the fastest, most transparent and secure transactions.",AGRO,5th Apr 2019,5th Jul 2019,https://bitagro.io,Estonia,https://bitagro.io/wp-content/uploads/2019/03/Agro-Exchange-WP1.2.pdf
estonia,,bolttcoin,1.2235,"2 years of development with a great team, already market leader with thousands of users, business customers and a strong partner ecosystem. Join us as we are set to revolutionise the way communities interact with each other, with the world’s first ever “Digital Health Currency” i.e, The Boltt Coin. We have launched a unique blockchain based online gamification platform which enables players to earn Boltt Coins for personal health, We call it the “WalkChain” that uses “Proof of Steps” to mine BOLTT COINS as you walk! Boltt Platform will also host fun tournaments & interactive peer to peer league matches/games, sponsored by brands, corporates & celebrities to reward participants with exciting prizes & BolttCoins. Bolttcoin holders will not only be able to use them to pay for tons of products , services & deals from the deceltraized marketplace ecosystem, but will also see their Bolttcoin value increase as a result of increased user base, demand and adoption of the token & its locked limited supply.",BOLTT,19th Jun 2019,3rd Jul 2019,https://bolttcoin.io,Estonia,https://bolttcoin.io/BolttCoinWhitePaper-V1.0.pdf
estonia,,btccredit,0.5,"The next gen crypto banking solution, a Blockchain based P2P lending solution.",BTCC,29th Nov 2019,3rd Dec 2019,https://btccredit.io,Estonia,https://btccredit.io/pdf/btccredit_whitepaper.pdf
estonia,,decimated,,"Fracture Labs are a videogame company, creating a persistent online multiplayer game, where players must use skill and intelligence to harvest resources, trade with other players, and survive in a hostile apocalyptic environment. DECIMATED is the first use-case scenario of this which they are developing in Unreal Engine 4 and SpatialOS to achieve this massive scale, and meaningful persistence. There are two factions of players: human citizens and cyborg cops, both of whom are played by real people. Fracture Labs are using blockchain technology to manage in-game items and currency.",DIO,6th Mar 2019,5th Apr 2019,https://www.decimated.net,Estonia,https://www.decimated.net/whitepaper-browser-version/
