cat1,cat2,name,raised,desc,ticker,start,end,www
Cryptocurrency,,zeon network,,"What problems our foundation will solve? Scaling transaction rates to 100,000 Tx/s (sharding), investments in crypto with minimal risks, cross-chain trading and mass adoption. The cornerstone in ZEON's design is the idea of sharding - dividing the network into smaller shards. Our blockchain provides creating PoS 3.0 token with an annual return. ZEON's design allows its transaction rates to roughly increase with every few hundred nodes added to its network. Fast, free, secure, truly anonymous or public [you choose] transactions. Holding ZNC and making exchanges with coins/alts by Mediator. Cross-chain trading provides our users the ability to sell and buy crypto on exchanges in milliseconds. The world's 1st token with oracle system. Participation in ICOs/Crypto projects in current day are risky. Till now you control project by voting and decide to increase or decrease a tap of funding. DAO.",ZNC,8th Jun 2018,1st Oct 2018,https://zeon.network?utm_source=ico.tokens-economy.com,Switzerland,https://zeon.network/whitepaper.pdf
Big Data,,elpis,1.3,"Elpis’s AI goal is to provide trading signals (specific buying and selling market orders) to every participant in both the fund and its ICO, and give the ability to perform as an expert investment manager, using a technology platform built to simulate a professionally managed fund, but in an easily comprehensible application that requires minimal to no intervention. Elpis system is already showing a 33% gain in the 3 months period, April to July (with verifiable trading signals @https://t.me/elpistrading), and lowered the draw-down risk by 3.5 times when compared to the risk of traditional investments in the S&P500. Elpis works only with avg. market performance fees and keeps verifiable transaction records on the blockchain. Elpis success formula: Real Time Data Analysis + Ai recognition of past patterns - Human Emotions = Performance Optimisation.",ELP,6th Aug 2018,1st Oct 2018,https://elpisinvestments.com/?utm_source=ico.tokens-economy.com,Switzerland,https://elpisinvestments.com/user/pages/pdf/White%20Paper%20-%20EN.pdf
Investment,,pool of stake,2.32,"Qtum, Stratis, Universa and soon Ethereum holders can unite in the Pool of Stake and start staking together. Pool of Stake aims to operate in all types of PoS blockchains- Smart Contract platforms or blockchains with a delegated mechanism. The main goal for Pool of Stake is to increase the profits for small stakers by enabling a trusted environment to pool funds together. For this purpose, two ERC-20 tokens are used. First, the PSK token that gives discounts an rewards withdrawal fees. Second, an IOU token that acknowledges the user’s investment. The PSK platform will provide an analytics tool via a smart i.o. database that will allow members to track, control and optimize their investments. In this white paper, we explain the implementation of Pool of Stake and its services. We elaborate the governance vision which will be developed in the coming months to ensure that the PSK community remains.",PSK,20th Jul 2018,30th Sep 2018,https://www.poolofstake.io/?utm_source=ico.tokens-economy.com,Switzerland,https://www.poolofstake.io/#Whitepaper
Artificial Intelligence,,ubex,5.170071,"Ubex is a global decentralized advertising exchange, operating fully on the basis of neural networks with the use of blockchain and smart contracts. Ubex allows passage from the traditional pay per click scheme to the model of payment for targeted actions, the most fair and interesting model for advertisers. At the heart of Ubex’s advertising purchasing algorithms, lie neural networks that process information about each visitor to the member networks’ websites. The neural networks evaluate the interests of users, calculate the likelihood of targeted actions for all advertiser offers, and choose the most suitable advertisement. Thanks to this, member network website visitors see only those ads that are maximally confined to their interests, and which would convince them to fulfill the target action with maximum probability. Thus, Ubex maximizes the targeting of advertising and the economic efficiency for advertisers. Ubex aims to solve the problem of low confidence in the purchase of digital advertising. Smart contracts allow for making the relationship of advertisers and publishers (owners of ad slots on sites) as transparent and fair as possible, as well as minimizing the risks for all parties. By applying such an approach, Ubex allows passage from the traditional pay per click scheme to the model of payment for targeted actions, the most fair and interesting model for advertisers.",UBEX,21st May 2018,30th Sep 2018,https://www.ubex.com?utm_source=ico.tokens-economy.com,Switzerland,https://www.ubex.com/wp/Ubex-Whitepaper-en.pdf
Investment,,alethena,0.583,"Alethena is the first Swiss Blockchain-Asset rating agency. Reliable due diligence and a resulting rating are established by providing a professional, transparent and in-depth methodology. Proudly transferring the values of its Swiss heritage, Alethena sets itself the highest standards of neutrality and independence. A scalable and decentralised methodology is the definite goals to be achieved with A.I. and Machine Learning in the near future.",ATH Token,6th Jun 2018,27th Jun 2018,https://www.alethena.com/?utm_source=ico.tokens-economy.com,Switzerland,https://www.alethena.com/wp-content/uploads/Alethena_Whitepaper_vfinal.pdf
Banking,,nexo,52.5,"Nexo is powered by A Leading FinTech Group serving millions of people across Europe for over 10 years. Strong 50k+ Telegram Community. Dividend Token.",NEXO,1st Apr 2018,1st Apr 2018,https://nexo.io?utm_source=ico.tokens-economy.com,Switzerland,https://nexo.io/assets/downloads/Nexo-Whitepaper.pdf
Business services,,friendz,27.525,"Friendz is a working product with €1.2m in revenues and a community of 200k users. Friendz platform connects companies to people willing to provide support in the generation of advertising contents directly posted on their personal social media profiles. Users involved in this peer-to-peer communication process get rewarded for their collaboration on Facebook/Instagram/Twitter/Medium through our FDZ tokens. FDZ will be the standard token to manage and reward people for online activities.",FDZ,1st Mar 2018,20th Mar 2018,https://friendz.io?utm_source=ico.tokens-economy.com,Switzerland,https://friendz.io/file/whitepaper_icofriendz.pdf
Big Data,,smart containers,15.42,"Smart Containers Group is a Swiss high-tech container provider aiming to create the first fully autonomous container based on blockchain technology, consequently disrupting the logistics industry. Blockchain-based software and an IoT infrastructure is the core of Smart Containers Group strong technological ground, enabling to track and monitor each container around the world and making Smart Containers Group the largest provider of IoT airfreight containers on the market. The combination of hardware, software and service enables Smart Containers Group to assertively position its division company SkyCell among the top four providers of pharma containers in the industry. Through the FoodGuardians division, the next generation of reusable containers and boxes to transport temperature sensitive food products will be offered regionally and globally, preserving the product’s freshness and traceability. Using blockchain as transformative technology in logistics, Smart Containers Group is driven by the opportunity to create the LOGI CHAIN, a fully integrated, seamless logistic ecosystem that will be accessible to all industry players at minimal cost. Therefore, Smart Containers Group will lead the way towards a more efficient, client-centric and cost-effective industry standard.",SMARC,7th Jun 2018,30th Jun 2018,https://smartcontainers.ch/?utm_source=ico.tokens-economy.com,Switzerland,https://smartcontainers.ch/assets/20180502_smartcontainers_whitepaper_v2.pdf
Cryptocurrency,,ubiatarplay.io,,"ubiatar is the only technology ofering a viable and real solution to the ancient dream of mankind: having the power of ubiquity, or instant transfer to any place. We have seen this 'power' depicted in many productions, notably the teleportation devices in the 'Star Trek' sci-f TV shows and movies. Until today it has only been fantasy. Until today. Ubiatar delivers the power of ubiquity with modern mobile technologies, over a high-performance platform. The starting point is a normal smartphone held by a local individual (the Avatar); everything that is seen and heard by the Avatar is sent over the network to the Person at home (Usar) that in turn directs the Avatar so that he/she acts as his/her remote body. The directions are given with a revolutionary GUI (Graphical User Interface) superimposed over the live video stream. Avatars and Usars will meet on the UbiatarPlay marketplace, just like publishers ofer apps on the Apple Store andGoogle Play to customers all over the world.",UAC,9th May 2018,8th Jun 2018,https://www.ubiatarplay.io?utm_source=ico.tokens-economy.com,Switzerland,http://ubiatarplay.io/wp-content/uploads/2018/04/ubiatarplay_whitepaper_eng_4.3.pdf
Platform,,bitnautic,,"BitNautic is a decentralized platform, based on the Ethereum Blockchain, for matching demand and supply of shipping services, for all the industry stakeholders: producers of goods, ship owners, charterers, brokers, importers and exporters. BitNautic comes with distinctive features like AI (Artificial Intelligence) based booking system, a real-time tracking of ships and cargo, and a wholesale e-commerce platform.",BTNT,11th Jul 2018,30th Sep 2018,https://bitnautic.io?utm_source=ico.tokens-economy.com,Switzerland,https://bitnauticcdn-bb3d.kxcdn.com/public/white-paper-en.pdf
