cat1,cat2,name,raised,desc,ticker,start,end,www
australia,,bitair,15.0,"Blockchain, the backbone technology behind Bitcoin, is one of the hottest and most intriguing technologies currently in the market. Smart contract, or code executed on the blockchain, bring significant advantages over existing applications and frameworks of operation.",BTCA,19th Sep 2017,16th Nov 2017,https://bitair.io,Australia,https://bitair.io/bitair-whitepaper.pdf
australia,,blockbid,1.2,Blockbid is an ultra-secure exchange with the goal of facilitating the highest volume of trades for the most cryptocurrencies with a single login. Trade all of the top coins on one exchange. Ease of access - catering to new and experienced traders. Security from the ground up. Operating in accordance with AML/CTF Act. Lowest transaction fees to reduce the cost of trading.,BID,22nd Oct 2017,20th Nov 2017,https://blockbid.com.au,Australia,https://blockbid.com.au/assets/documents/blockbid_whitepaper.pdf
australia,,canya,12,"CanYa is a peer to peer market of skilled services - where users are instantly connected to service providers. Unlike most ICO's we already have a working product, high user growth and an experienced team - We launched our initial product to Australia earlier this year and now we're conducting an ICO to fund expansion into the international market as well as launching CAN token. Being able to bring a skilled services marketplace to the cryptocurrecny community allows instant spending of crypto for real services - bringing value to the ecosystem. On top of this, CanYa also benefits cryptocurrency by allowing us to bring crypto to those who want a skilled services marketplace but who are yet to become familiar to cryptocurrency.",CAN,26th Nov 2017,26th Dec 2017,https://canya.io,Australia,https://canya.io/assets/docs/WhitePaper.pdf
australia,,clearpoll,,"ClearPoll is a great new way to have your say. Simply install the app, browse for polls, and vote on global, national or local issues. It’s quick, easy and most of all – secure. Using blockchain technology, your votes cannot be tampered with. The results of a poll are also 100% secure.",POLL,2nd Oct 2017,26th Oct 2017,https://www.clearpoll.io,Australia,https://www.clearpoll.io/downloads/ClearPoll-Whitepaper.pdf
australia,,gazecoin,6.215827,"Currently there is no customised monetisation for virtual reality & augmented reality (AR/VR) content and worlds. Gaze Coin is a blockchain token / unit of exchange between content owners, advertisers and consumers measured by 'gaze control' / eye tracking. By measuring 'gaze, Gaze Coin is able to create a model for advertising in VR / AR worlds that is at the heart of how mixed reality worlds are created and consumed.",GZE,10th Dec 2017,21st Dec 2017,https://www.gazecoin.io,Australia,https://www.gazecoin.io/static/GazeCoin_WhitePaper.pdf
australia,,horizon state,1,"Horizon State has built a token-based blockchain voting and decision-making platform that delivers unprecedented trust through the integrity and post-unforgeable attributes of blockchain technology. Horizon State delivers a secure digital ballot box that cannot be hacked, wherein results can never be altered and voter identities are protected.",HST,16th Oct 2017,30th Oct 2017,https://horizonstate.com,Australia,https://horizonstate.com/horizon_state_white_paper.pdf
australia,,hut34 project,3.4,"Creating a shared global superintelligence. An open distributed interbot network where data, information, and services can be exchanged and monetised fairly by all.",ENT,2nd Nov 2017,7th Dec 2017,https://hut34.io,Australia,https://docsend.com/view/b4h7ygu
australia,,power ledger,13.23229,"We believe empowering individuals and communities to co-create their energy future will underpin the development of a power system that is resilient, low-cost, zero-carbon and owned by the people of the world.",POWR,8th Sep 2017,6th Oct 2017,https://powerledger.io,Australia,https://tge.powerledger.io/media/Power-Ledger-Whitepaper-v3.pdf
australia,,sociall,5.265509,"SCL is a cryptocurrency that will be used within Sociall, a secure and private decentralized social network with integrated marketplace and ad platform.",SCL,17th Aug 2017,15th Sep 2017,https://sociall.io,Australia,https://sociall.io/whitepaper.pdf
australia,,stash,,Stash combines many innovative blockchain technologies to form a leading edge cryptocurrency. Stash is a next generation open source digital currency for the real world. A key advantage of Stash is that it solves numerous problems being encountered by other cryptocurrencies. Stash does this by bringing together many ground-breaking blockchain technologies while using the gold standard in cryptocurrency privacy.,STP,22nd Oct 2017,19th Nov 2017,https://www.stashpay.io,Australia,https://www.stashpay.io/images/Stash%20Whitepaper.pdf
australia,,ventana,,"At Veredictum, we are committed to solving film piracy and video theft, with our objective to “Reduce film and video piracy by 80% within 10 years.” It’s an ambitious project, but the way in which we are approaching the problem is different. We are not approaching the problem with “Whack-a-Mole” style that you see at the fairgrounds. Instead, we are attacking the drivers that actually cause piracy and theft in the first place. Whilst piracy and theft is very complex issues, they can be distilled down into two core elements: not being able to get access to content, when you want it, how you want, at a price point that is fair and reasonable and also because there aren’t enough deterrents in place.",VENTANA,14th Aug 2017,11th Sep 2017,https://www.veredictum.io,Australia,https://daks2k3a4ib2z.cloudfront.net/593a3e0b6656a74fefc5f6f9/59774f24f5d79661a4f7a2c7_veredictum-whitepaper-intro-v0-9-4-20170725.pdf
Cayman-Islands,,digital developers fund,2,"DDF offers investors an opportunity to participate in high growth digital assets such as domain names and crypto currency. The roots of the DDF go back to 2010, when DDF was incorporated as “Domain Developers Fund” in the Cayman Island. DDF holds over 1,350 premium domains such as Swords.com, Audits.com, Exhibitions.com or PR.uk. In 2017, the fund rebrands to “Digital Developers Fund” and raises funds via an ICO to expand its asset allocation.",DDF,10th Jul 2017,9th Aug 2017,https://www.digitaldevelopersfund.com,Cayman Islands,
Cayman-Islands,,freedom streaming,,"Freedom Streaming offers a full live streaming platform that allows you to stream from anywhere in the world, uncensored, safe, and anonymous. We take your privacy seriously. Unlike other sites, we do not ask for, store, distribute, or sell any of your personal information. No advertisements or trackers will ever be allowed on our platform. IP address logs are wiped every 24 hours",FDM,1st Dec 2017,31st Dec 2017,https://freedomstreaming.io,Cayman Islands,https://freedomstreaming.io/assets/files/Whitepaper.pdf
Cayman-Islands,,ripio credit network,37,Ripio Credit Network is a global credit network based on cosigned smart contracts and blockchain technology that connects lenders and borrowers located anywhere in the world and on any currency.,RCN,17th Oct 2017,12th Nov 2017,https://ripiocredit.network,Cayman Islands,https://ripiocredit.network/wp/RCN%20Whitepaper%20ENG.pdf
Cayman-Islands,,worldwide asset exchange,80,"WAX is a decentralized platform that enables anyone to operate a fully functioning virtual marketplace with zero investment in security, infrastructure, or payment processing. Developed by the founders of OPSkins, the world’s leading marketplace for online video game assets, WAX is designed to serve the 400+ million online players who already collect, buy and sell. With the inclusion of WAX’s simple exchange widget, gamers will have access to a worldwide market, with blockchain trust and transaction verification.",WAX,24th Oct 2017,29th Nov 2017,https://wax.io,Cayman Islands,https://wax.io/documents/WAX_White_Paper.pdf?1525992718359
cyprus,,blackmoon,30,"We aim to create and maintain the world’s best framework for tokenized funds to deliver investment opportunities in both the real world and crypto economies. This brings blockchain flexibility to fiat instruments, and the benefits of accumulated financial wisdom to crypto investments.",BMC,12th Sep 2017,12th Oct 2017,https://blackmooncrypto.com,,
cyprus,,hashhive,,"Cloud mining – it is a process of extracting of crypto currency, using remote data center, where you can receive income without big risks when investing, to be exact, extracting of crypto currency on equipment installed remotely.",CELL,20th Nov 2017,19th Dec 2017,https://hashhive.io,,
cyprus,,smartlands,1.753698,"The platform will eliminate the barriers for investors from all over the world and provide unique opportunity to finance the introduction of agtech innovations by applying blockchain technology to solve problems typical for classical financial markets. Thus, the functioning of the Platform will have a positive impact on the achievement of sustainable development of agriculture and the world economy in general.",SLT Token,2nd Nov 2017,20th Nov 2017,https://smartlands.io,Cyprus,https://smartlands.io/documents/White_paper_2208.pdf
estonia,,acebusters,,"Acebusters is a decentralized poker platform made by obsessive poker and cryptography fans. We strive to create Acebusters as a decentralized application (Dapp) which will offer the service of dealing cards and settling bets. The open and borderless nature of blockchain will allow players from all over the world to connect and create the largest poker liquidity pool seen to date. Through the use of multi-party state channels, a technology we developed to minimize the cost of interaction with the Ethereum blockchain, we have pioneered real-time cash games on the Ethereum blockchain. Our next step will be to launch games for real-value tokens on the Ethereum blockchain. We will kick off the launch with a crowdsale attracting sufficient financing to complete our development roadmap and fully decentralize the operations of the Dapp.",ABP,21st Sep 2017,21st Dec 2017,http://www.acebusters.com,,,,,,,,
estonia,,adpump,,Amazon in digital marketing! Adpump Blockchain Affiliate Marketplace is a decentralized tracking marketplace with the list of CPA advertisers who pay fix commission to Adpump for tracking platform usage. Adpump Blockchain Affiliate Marketplace is not just another CPA network or performance tracking platform. We are the platform with advertisers all over the world with the offers of different categories; we provide publishers open access to statistics and fast anonymous (if needed) payment. We also have our currency – ADP tokens in which publishers can buy traffic from our partners. Our global aim is to become a unique product - perfectly transparent Blockchain Affiliate Marketplace. We want to embed a new format of traffic purchasing in ADP tokens all over the world as it becomes clear that familiar CPA marketing model loses its ground.,ADP,13th Nov 2017,25th Dec 2017,https://adpump.io,,,,,,,,
estonia,,agrello,35,"With a combined experience of 45 years in the tech-friendly Estonian legal system, and accompanied by industry-leading blockchain and information science experts, the Agrello team is determined to bring legal technology into the 21st century.",DLT,16th Jul 2017,17th Aug 2017,https://www.agrello.org,,,,,,,,
estonia,,betmaster,5.244313,Blockchain enabled innovative online sports betting platform. We have scientifically reinvented the Sport Betting process utilizing decentralized power of blockchain and flexibility of crypto currencies to achieve unrivaled operational efficiency and high profitability.,BETM,6th Sep 2017,31st Dec 2017,https://betmaster.io,,,,,,,,
estonia,,blockchain neural system,,BlockChain Neural System BNS lets organizations and regular users to create and train neural networks using our service for further creation of artificial intelligence for their tasks.,BNS,1st Nov 2017,30th Nov 2017,https://bnsys.io,,,,,,,,
